cid	seat	role	power	time	exit	scope	agent_seat	d	chi	type_token	raw_derivation	raw_type	metric_type	perceived	signature	imm_hole
utopian_fiction_reading	competitive_debaters	beneficiary	powerless	biographical	mobile	national	true	0.250000	0.024227	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
utopian_fiction_reading	debate_coaches	agenda_setter	moderate	biographical	mobile	national	true	0.120000	-0.009295	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
utopian_fiction_reading	debate_league_administrators	beneficiary	organized	generational	constrained	national	true	0.270000	0.031177	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
utopian_fiction_reading	policymakers_and_institutions	excluded	institutional	generational	analytical	national	false	0.900000	0.298893	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
utopian_fiction_reading	debate_critics_of_fiat	excluded	moderate	biographical	constrained	national	false	0.920000	0.302149	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
utopian_fiction_reading	debate_theorists	observer	analytical	generational	analytical	global	true	0.720000	0.301385	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
validation_judgment_separation	institutional_gatekeepers	agenda_setter	institutional	generational	arbitrage	global	true	0.090000	-0.009532	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
validation_judgment_separation	credentialed_domain_experts	beneficiary	powerful	biographical	mobile	national	true	0.250000	0.013215	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
validation_judgment_separation	llm_assisted_synthesizers	payer	moderate	biographical	constrained	global	true	0.870000	0.192017	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
validation_judgment_separation	individual_health_decision_makers	payer	powerless	immediate	trapped	local	true	0.900000	0.130426	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
validation_judgment_separation	research_funding_bodies	beneficiary	institutional	generational	mobile	national	true	0.250000	0.013215	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
validation_judgment_separation	epistemic_methodologists	observer	analytical	civilizational	analytical	universal	true	0.720000	0.136993	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
vedic_corpus_social_prescription__colonial_orientalist_reading	british_colonial_administration	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.045011	rope	ok	rope	rope	changeable	constructed_high_extraction	false
vedic_corpus_social_prescription__colonial_orientalist_reading	orientalist_scholars_and_translators	agenda_setter	powerful	biographical	mobile	global	true	0.120000	-0.034478	rope	ok	rope	rope	changeable	constructed_high_extraction	false
vedic_corpus_social_prescription__colonial_orientalist_reading	upper_caste_collaborator_elites	beneficiary	powerful	biographical	mobile	national	true	0.250000	0.074884	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
vedic_corpus_social_prescription__colonial_orientalist_reading	colonized_legal_subjects	payer	powerless	biographical	trapped	national	true	0.900000	0.923852	snare	ok	snare	snare	immutable	constructed_high_extraction	false
vedic_corpus_social_prescription__colonial_orientalist_reading	lower_caste_populations	payer	powerless	biographical	identity_locked	national	true	0.890000	0.918429	snare	ok	snare	snare	changeable	constructed_high_extraction	false
vedic_corpus_social_prescription__colonial_orientalist_reading	indian_reformist_intellectuals	excluded	moderate	biographical	constrained	national	false	0.920000	0.933915	snare	ok	snare	snare	immutable	constructed_high_extraction	false
vedic_corpus_social_prescription__colonial_orientalist_reading	brahminical_orthodox_interpreters	beneficiary	powerful	biographical	mobile	national	true	0.250000	0.074884	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
vedic_corpus_social_prescription__colonial_orientalist_reading	colonial_legal_authorities	observer	institutional	generational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	changeable	constructed_high_extraction	true
verification_cost_as_constitutional_precondition	intermediating_infrastructure_operators	beneficiary	institutional	generational	arbitrage	global	true	0.220000	0.053113	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
verification_cost_as_constitutional_precondition	members_priced_off_self_verification	payer	powerless	biographical	constrained	global	true	0.870000	1.056095	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
verification_cost_as_constitutional_precondition	protocol_core_developers	agenda_setter	organized	generational	mobile	global	true	0.120000	-0.033464	rope	ok	rope	rope	changeable	constructed_high_extraction	false
verification_cost_as_constitutional_precondition	resource_pooled_verification_coalitions	beneficiary	moderate	biographical	constrained	regional	true	0.270000	0.084179	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
verification_cost_as_constitutional_precondition	light_client_protocol_designers	observer	analytical	civilizational	analytical	global	true	0.720000	0.904154	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
verification_cost_as_constitutional_precondition	future_low_bandwidth_members	excluded	powerless	generational	trapped	global	false	0.950000	1.103213	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
verification_prohibition_as_self_defeating_trial	petitioner_class_across_generations	payer	powerless	generational	trapped	local	true	0.900000	0.880377	snare	ok	snare	snare	immutable	constructed_high_extraction	false
verification_prohibition_as_self_defeating_trial	ritual_custodian_class	agenda_setter	institutional	civilizational	arbitrage	regional	true	0.090000	-0.048254	rope	ok	rope	rope	changeable	constructed_high_extraction	false
verification_prohibition_as_self_defeating_trial	narrative_authority_lineage	beneficiary	institutional	civilizational	arbitrage	continental	true	0.220000	0.059753	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
verification_prohibition_as_self_defeating_trial	successful_petitioner_exemplars	excluded	powerless	biographical	trapped	local	false	0.950000	0.902629	snare	ok	snare	snare	immutable	constructed_high_extraction	false
verification_prohibition_as_self_defeating_trial	folklore_analysts	observer	analytical	civilizational	analytical	global	true	0.720000	1.109644	snare	ok	snare	snare	immutable	constructed_high_extraction	false
visual_evidentiary_authority_flat_control	institutional_fact_finders	agenda_setter	institutional	generational	constrained	national	true	0.140000	-0.009203	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
visual_evidentiary_authority_flat_control	documentary_journalists	beneficiary	organized	biographical	mobile	global	true	0.250000	0.050216	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
visual_evidentiary_authority_flat_control	forensic_investigators	beneficiary	organized	biographical	constrained	national	true	0.270000	0.053852	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
visual_evidentiary_authority_flat_control	eyewitness_testifiers	beneficiary	powerless	immediate	mobile	local	true	0.250000	0.033478	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
visual_evidentiary_authority_flat_control	accused_parties	payer	powerless	biographical	trapped	local	true	0.900000	0.413016	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
visual_evidentiary_authority_flat_control	generative_media_developers	excluded	institutional	biographical	arbitrage	global	false	0.870000	0.608055	unknown	ok	unknown	unknown	changeable	false_ci_rope	false
visual_evidentiary_authority_flat_control	digital_forensics_researchers	observer	organized	generational	analytical	global	true	0.720000	0.520574	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
vocabulary_collision_reading	framework_users	beneficiary	moderate	biographical	mobile	local	true	0.250000	0.015858	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
vocabulary_collision_reading	documentation_maintainers	agenda_setter	organized	biographical	mobile	local	true	0.120000	-0.006084	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
vocabulary_collision_reading	seat_theorem_formalism	beneficiary	analytical	civilizational	analytical	universal	false	0.250000	0.019822	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
voice_without_leverage	central_authority	agenda_setter	institutional	civilizational	arbitrage	national	true	0.090000	-0.046997	rope	ok	rope	rope	changeable	constructed_high_extraction	false
voice_without_leverage	local_authority_holder	payer	moderate	biographical	trapped	regional	true	0.900000	0.868149	snare	ok	snare	snare	immutable	constructed_high_extraction	false
voice_without_leverage	junior_regional_offices	observer	powerless	biographical	trapped	local	true	0.770000	0.692478	snare	ok	snare	snare	immutable	constructed_high_extraction	false
voice_without_leverage	oversight_reviewers	excluded	institutional	generational	analytical	national	false	0.900000	0.964611	snare	ok	snare	snare	changeable	constructed_high_extraction	true
weaponization_accessibility	non_state_actors	beneficiary	organized	immediate	mobile	regional	true	0.250000	0.027751	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
weaponization_accessibility	insurgent_groups	beneficiary	organized	biographical	constrained	regional	true	0.270000	0.035712	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
weaponization_accessibility	hobbyist_communities	beneficiary	moderate	biographical	mobile	global	true	0.250000	0.037001	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
weaponization_accessibility	conventional_military_forces	payer	institutional	generational	constrained	national	true	0.870000	0.373367	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
weaponization_accessibility	civilian_populations_near_conflict	payer	powerless	immediate	trapped	local	true	0.900000	0.304328	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
weaponization_accessibility	export_control_regimes	payer	institutional	generational	constrained	global	true	0.870000	0.448040	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
weaponization_accessibility	consumer_drone_manufacturers	agenda_setter	institutional	biographical	mobile	global	true	0.120000	-0.014197	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
weaponization_accessibility	component_suppliers	beneficiary	organized	biographical	mobile	global	true	0.250000	0.037001	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
weaponization_accessibility	defense_analysts	observer	analytical	generational	analytical	global	true	0.720000	0.383581	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
womens_financial_autonomy	financially_independent_women	beneficiary	moderate	biographical	mobile	national	true	0.250000	0.041847	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
womens_financial_autonomy	economically_dependent_women	payer	powerless	biographical	trapped	national	true	0.900000	0.516270	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
womens_financial_autonomy	dual_income_households	beneficiary	organized	biographical	mobile	national	true	0.250000	0.041847	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
womens_financial_autonomy	divorced_women_post_separation	payer	powerless	immediate	trapped	local	true	0.900000	0.413016	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
womens_financial_autonomy	traditional_marriage_advocates	excluded	organized	generational	constrained	national	false	0.920000	0.521894	unknown	ok	unknown	unknown	changeable	false_ci_rope	false
womens_financial_autonomy	family_demographers	observer	analytical	generational	analytical	national	true	0.720000	0.433811	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
zero_mathematical_status__parmenidean_rejection	parmenidean_philosophical_tradition	agenda_setter	institutional	civilizational	analytical	universal	true	0.120000	-0.028731	rope	ok	rope	rope	immutable	constructed_high_extraction	false
